NO.;Heure;Intervalle;Température intérieure(°C);Humidité intérieure(%);Température extérieure(°C);Humidité extérieure(%);Pression relative(hpa);Pression absolue(hpa);Vitesse du vent(km/h);Rafale(km/h);Direction du vent;Point de rosée(°C);Facteur vent(°C);Précipitations dernière heure(mm);Précipitations dernières 24 h(mm);Précipitations de la semaine(mm);Précipitations du mois(mm);Précipitations totales(mm);Lumière(lux);UVI
550; 02/04/2023 21:49:43;5; 15.3;33; 11.3;44; 1016.0; 953.7; 17.3; 27.0; NW; -0.5; 6.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
551; 02/04/2023 21:54:43;5; 15.3;33; 11.3;44; 1015.8; 953.5; 13.3; 20.9; NW; -0.5; 7.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
552; 02/04/2023 21:59:43;5; 15.2;33; 11.2;44; 1015.9; 953.6; 12.2; 14.8; N; -0.6; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
553; 02/04/2023 22:04:43;5; 15.2;33; 11.2;44; 1015.9; 953.6; 14.8; 17.3; NW; -0.6; 6.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
554; 02/04/2023 22:09:43;5; 15.1;33; 11.3;44; 1015.9; 953.6; 17.3; 20.9; NW; -0.5; 6.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
555; 02/04/2023 22:14:43;5; 15.1;33; 11.2;43; 1015.9; 953.6; 12.2; 13.3; N; -0.9; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
556; 02/04/2023 22:19:43;5; 15.1;32; 11.2;43; 1016.0; 953.7; 12.2; 14.8; W; -0.9; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
557; 02/04/2023 22:24:43;5; 15.1;33; 11.2;43; 1015.9; 953.6; 8.6; 12.2; NW; -0.9; 9.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
558; 02/04/2023 22:29:43;5; 15.1;32; 11.2;43; 1015.9; 953.6; 8.6; 13.3; N; -0.9; 9.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
559; 02/04/2023 22:34:43;5; 15.0;33; 11.1;43; 1016.0; 953.7; 9.7; 11.2; NW; -1.0; 8.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
560; 02/04/2023 22:39:43;5; 15.0;32; 11.1;43; 1015.8; 953.5; 9.7; 14.8; N; -1.0; 8.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
561; 02/04/2023 22:44:43;5; 15.0;33; 11.0;43; 1015.7; 953.4; 13.3; 17.3; N; -1.1; 6.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
562; 02/04/2023 22:49:43;5; 15.0;32; 11.0;44; 1015.9; 953.6; 11.2; 13.3; NW; -0.8; 7.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
563; 02/04/2023 22:54:43;5; 14.9;34; 10.9;44; 1016.0; 953.7; 7.2; 8.6; N; -0.9; 9.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
564; 02/04/2023 22:59:43;5; 14.9;33; 10.8;44; 1015.8; 953.5; 11.2; 14.8; N; -1.0; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
565; 02/04/2023 23:04:43;5; 14.9;34; 10.8;45; 1016.0; 953.7; 11.2; 13.3; N; -0.6; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
566; 02/04/2023 23:09:43;5; 14.9;33; 10.7;45; 1015.9; 953.6; 7.2; 11.2; N; -0.7; 9.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
567; 02/04/2023 23:14:43;5; 14.7;33; 10.5;46; 1016.0; 953.7; 6.1; 7.2; NNW; -0.6; 10.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
568; 02/04/2023 23:19:43;5; 14.7;33; 10.4;46; 1015.9; 953.6; 9.7; 11.2; N; -0.7; 7.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
569; 02/04/2023 23:24:43;5; 14.6;34; 10.4;47; 1015.9; 953.6; 7.2; 9.7; N; -0.4; 9.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
570; 02/04/2023 23:29:43;5; 14.5;34; 10.4;47; 1015.9; 953.6; 5.0; 7.2; N; -0.4; 10.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
571; 02/04/2023 23:34:43;5; 14.5;34; 10.5;47; 1016.0; 953.7; 8.6; 11.2; N; -0.3; 8.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
572; 02/04/2023 23:39:43;5; 14.5;34; 10.4;47; 1016.0; 953.7; 6.1; 7.2; N; -0.4; 10.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
573; 02/04/2023 23:44:43;5; 14.5;34; 10.2;48; 1015.9; 953.6; 6.1; 7.2; N; -0.3; 10.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
574; 02/04/2023 23:49:43;5; 14.4;34; 9.9;50; 1016.1; 953.8; 5.0; 6.1; N; -0.0; 9.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
575; 02/04/2023 23:54:43;5; 14.4;34; 9.7;50; 1016.0; 953.7; 3.6; 6.1; N; -0.2; 9.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
576; 02/04/2023 23:59:43;5; 14.4;34; 9.5;50; 1016.0; 953.7; 3.6; 6.1; N; -0.4; 9.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
577; 03/04/2023 00:04:43;5; 14.3;34; 9.2;51; 1016.0; 953.7; 5.0; 6.1; N; -0.4; 9.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
578; 03/04/2023 00:09:43;5; 14.3;37; 9.1;51; 1016.1; 953.8; 5.0; 7.2; N; -0.5; 9.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
579; 03/04/2023 00:14:43;5; 14.3;36; 8.7;52; 1016.1; 953.8; 6.1; 8.6; N; -0.6; 8.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
580; 03/04/2023 00:19:43;5; 14.2;34; 8.6;53; 1016.1; 953.8; 6.1; 8.6; N; -0.4; 8.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
581; 03/04/2023 00:24:43;5; 14.1;34; 8.6;54; 1016.1; 953.8; 7.2; 9.7; N; -0.2; 7.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
582; 03/04/2023 00:29:43;5; 14.1;37; 8.9;53; 1016.0; 953.7; 9.7; 12.2; N; -0.2; 6.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
583; 03/04/2023 00:34:43;5; 14.1;34; 9.2;52; 1016.2; 953.9; 11.2; 13.3; N; -0.1; 5.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
584; 03/04/2023 00:39:43;5; 14.0;35; 9.5;52; 1016.2; 953.9; 9.7; 11.2; N; 0.1; 6.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
585; 03/04/2023 00:44:43;5; 14.0;35; 9.6;51; 1016.3; 954.0; 8.6; 11.2; N; -0.0; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
586; 03/04/2023 00:49:43;5; 14.0;35; 9.6;51; 1016.3; 954.0; 9.7; 12.2; N; -0.0; 7.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
587; 03/04/2023 00:54:43;5; 13.9;36; 9.5;51; 1016.4; 954.1; 7.2; 11.2; N; -0.1; 8.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
588; 03/04/2023 00:59:43;5; 13.9;36; 9.6;51; 1016.4; 954.1; 12.2; 14.8; N; -0.0; 5.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
589; 03/04/2023 01:04:43;5; 13.8;36; 9.6;51; 1016.3; 954.0; 8.6; 12.2; N; -0.0; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
590; 03/04/2023 01:09:43;5; 13.7;36; 9.5;52; 1016.3; 954.0; 8.6; 12.2; N; 0.1; 7.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
591; 03/04/2023 01:14:43;5; 13.7;36; 9.5;52; 1016.3; 954.0; 8.6; 11.2; N; 0.1; 7.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
592; 03/04/2023 01:19:43;5; 13.7;36; 9.4;52; 1016.4; 954.1; 8.6; 9.7; NE; 0.1; 7.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
593; 03/04/2023 01:24:43;5; 13.6;36; 9.3;52; 1016.5; 954.2; 8.6; 11.2; NNW; -0.0; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 326.6;0
594; 03/04/2023 01:29:43;5; 13.6;36; 9.2;52; 1016.5; 954.2; 8.6; 13.3; N; -0.1; 7.1; 0.00; 0.00; 0.00; 0.00; 14.40; 776.3;0
595; 03/04/2023 01:34:43;5; 13.7;36; 9.3;52; 1016.6; 954.3; 8.6; 12.2; N; -0.0; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 1303.9;0
596; 03/04/2023 01:39:43;5; 13.5;36; 9.3;52; 1016.6; 954.3; 9.7; 11.2; N; -0.0; 6.6; 0.00; 0.00; 0.00; 0.00; 14.40; 2234.5;0
597; 03/04/2023 01:44:43;5; 13.5;36; 9.3;52; 1016.7; 954.4; 7.2; 9.7; N; -0.0; 8.1; 0.00; 0.00; 0.00; 0.00; 14.40; 2696.8;0
598; 03/04/2023 01:49:43;5; 13.5;36; 9.3;52; 1016.7; 954.4; 7.2; 9.7; N; -0.0; 8.1; 0.00; 0.00; 0.00; 0.00; 14.40; 3118.9;1
599; 03/04/2023 01:54:43;5; 13.5;36; 9.5;52; 1016.8; 954.5; 6.1; 7.2; N; 0.1; 9.5; 0.00; 0.00; 0.00; 0.00; 14.40; 3527.6;1
600; 03/04/2023 01:59:43;5; 13.4;38; 9.6;51; 1016.9; 954.6; 5.0; 7.2; N; -0.0; 9.6; 0.00; 0.00; 0.00; 0.00; 14.40; 4110.5;1
601; 03/04/2023 02:04:43;5; 13.4;36; 9.7;51; 1017.1; 954.8; 3.6; 5.0; NW; 0.1; 9.7; 0.00; 0.00; 0.00; 0.00; 14.40; 10255.2;1
602; 03/04/2023 02:09:43;5; 13.4;39; 9.7;51; 1017.2; 954.9; 2.5; 3.6; N; 0.1; 9.7; 0.00; 0.00; 0.00; 0.00; 14.40; 12807.2;1
603; 03/04/2023 02:14:43;5; 13.4;36; 10.7;50; 1017.2; 954.9; 6.1; 7.2; NW; 0.7; 10.7; 0.00; 0.00; 0.00; 0.00; 14.40; 13288.6;1
604; 03/04/2023 02:19:43;5; 13.3;37; 11.5;47; 1017.2; 954.9; 5.0; 7.2; NW; 0.6; 11.5; 0.00; 0.00; 0.00; 0.00; 14.40; 14048.4;1
605; 03/04/2023 02:24:43;5; 13.3;37; 12.3;45; 1017.2; 954.9; 0.0; 0.0; NW; 0.7; 12.3; 0.00; 0.00; 0.00; 0.00; 14.40; 15481.0;1
606; 03/04/2023 02:29:43;5; 13.3;37; 13.3;41; 1017.3; 955.0; 0.0; 0.0; ESE; 0.3; 13.3; 0.00; 0.00; 0.00; 0.00; 14.40; 16931.0;1
607; 03/04/2023 02:34:43;5; 13.3;37; 14.0;40; 1017.4; 955.1; 0.0; 0.0; NW; 0.6; 14.0; 0.00; 0.00; 0.00; 0.00; 14.40; 18462.2;1
608; 03/04/2023 02:39:43;5; 13.3;37; 14.4;38; 1017.5; 955.2; 1.1; 2.5; NW; 0.3; 14.4; 0.00; 0.00; 0.00; 0.00; 14.40; 20213.8;1
609; 03/04/2023 02:44:43;5; 13.3;37; 14.1;37; 1017.5; 955.2; 5.0; 7.2; N; -0.4; 14.1; 0.00; 0.00; 0.00; 0.00; 14.40; 22064.0;1
610; 03/04/2023 02:49:43;5; 13.3;37; 13.4;40; 1017.5; 955.2; 6.1; 8.6; N; 0.1; 13.4; 0.00; 0.00; 0.00; 0.00; 14.40; 24012.8;1
611; 03/04/2023 02:54:43;5; 13.3;40; 13.3;40; 1017.5; 955.2; 6.1; 8.6; NW; -0.0; 13.3; 0.00; 0.00; 0.00; 0.00; 14.40; 26083.4;2
612; 03/04/2023 02:59:43;5; 13.4;37; 13.2;37; 1017.4; 955.1; 9.7; 14.8; NW; -1.2; 11.0; 0.00; 0.00; 0.00; 0.00; 14.40; 28409.2;2
613; 03/04/2023 03:04:43;5; 13.4;37; 13.3;37; 1017.6; 955.3; 11.2; 17.3; NW; -1.1; 10.5; 0.00; 0.00; 0.00; 0.00; 14.40; 31262.8;2
614; 03/04/2023 03:09:43;5; 13.4;40; 13.5;36; 1017.7; 955.4; 11.2; 13.3; NW; -1.3; 10.7; 0.00; 0.00; 0.00; 0.00; 14.40; 33925.0;2
615; 03/04/2023 03:14:43;5; 13.4;37; 13.8;35; 1017.9; 955.6; 12.2; 17.3; NW; -1.4; 10.6; 0.00; 0.00; 0.00; 0.00; 14.40; 35827.4;2
616; 03/04/2023 03:19:43;5; 13.4;40; 13.9;34; 1017.9; 955.6; 11.2; 13.3; NW; -1.7; 11.2; 0.00; 0.00; 0.00; 0.00; 14.40; 37120.8;2
617; 03/04/2023 03:24:43;5; 13.4;37; 14.1;34; 1017.9; 955.6; 9.7; 12.2; NNE; -1.5; 12.0; 0.00; 0.00; 0.00; 0.00; 14.40; 38907.2;2
618; 03/04/2023 03:29:43;5; 13.4;36; 14.4;33; 1018.1; 955.8; 9.7; 13.3; NW; -1.7; 12.3; 0.00; 0.00; 0.00; 0.00; 14.40; 40832.8;2
619; 03/04/2023 03:34:43;5; 13.4;34; 14.3;32; 1018.3; 956.0; 19.4; 24.5; N; -2.2; 9.2; 0.00; 0.00; 0.00; 0.00; 14.40; 43274.6;3
620; 03/04/2023 03:39:43;5; 13.4;35; 14.5;33; 1018.1; 955.8; 12.2; 15.8; N; -1.6; 11.5; 0.00; 0.00; 0.00; 0.00; 14.40; 45339.4;3
621; 03/04/2023 03:44:43;5; 13.5;35; 14.6;32; 1018.2; 955.9; 18.4; 23.4; NNW; -1.9; 9.8; 0.00; 0.00; 0.00; 0.00; 14.40; 46766.2;3
622; 03/04/2023 03:49:43;5; 13.5;35; 14.8;32; 1018.2; 955.9; 15.8; 18.4; N; -1.7; 10.7; 0.00; 0.00; 0.00; 0.00; 14.40; 48454.0;3
623; 03/04/2023 03:54:43;5; 13.6;35; 15.2;32; 1018.3; 956.0; 12.2; 15.8; NW; -1.4; 12.3; 0.00; 0.00; 0.00; 0.00; 14.40; 49608.2;3
624; 03/04/2023 03:59:43;5; 13.6;36; 15.0;31; 1018.5; 956.2; 19.4; 24.5; NNW; -2.0; 10.1; 0.00; 0.00; 0.00; 0.00; 14.40; 51481.6;3
625; 03/04/2023 04:04:43;5; 13.6;36; 15.1;31; 1018.3; 956.0; 22.0; 24.5; N; -1.9; 9.7; 0.00; 0.00; 0.00; 0.00; 14.40; 52780.8;3
626; 03/04/2023 04:09:43;5; 13.6;35; 15.1;31; 1018.4; 956.1; 17.3; 24.5; NW; -1.9; 10.7; 0.00; 0.00; 0.00; 0.00; 14.40; 54955.8;3
627; 03/04/2023 04:14:43;5; 13.7;35; 15.2;31; 1018.4; 956.1; 17.3; 22.0; NW; -1.8; 10.8; 0.00; 0.00; 0.00; 0.00; 14.40; 56429.0;3
628; 03/04/2023 04:19:43;5; 13.8;35; 15.4;31; 1018.4; 956.1; 19.4; 24.5; N; -1.6; 10.6; 0.00; 0.00; 0.00; 0.00; 14.40; 58731.6;3
629; 03/04/2023 04:24:43;5; 13.9;35; 15.8;31; 1018.4; 956.1; 18.4; 22.0; N; -1.3; 11.3; 0.00; 0.00; 0.00; 0.00; 14.40; 60970.4;3
630; 03/04/2023 04:29:43;5; 13.9;35; 16.0;30; 1018.6; 956.3; 20.9; 25.6; NNW; -1.6; 11.1; 0.00; 0.00; 0.00; 0.00; 14.40; 62925.0;4
631; 03/04/2023 04:34:43;5; 13.9;35; 16.2;30; 1018.6; 956.3; 15.8; 20.9; W; -1.4; 12.4; 0.00; 0.00; 0.00; 0.00; 14.40; 64815.8;4
632; 03/04/2023 04:39:43;5; 14.0;34; 16.3;30; 1018.7; 956.4; 17.3; 22.0; NW; -1.3; 12.2; 0.00; 0.00; 0.00; 0.00; 14.40; 66503.6;4
633; 03/04/2023 04:44:43;5; 14.0;34; 16.7;30; 1018.7; 956.4; 17.3; 23.4; NW; -0.9; 12.7; 0.00; 0.00; 0.00; 0.00; 14.40; 68493.0;4
634; 03/04/2023 04:49:43;5; 14.1;34; 17.0;28; 1018.8; 956.5; 14.8; 19.4; N; -1.6; 13.7; 0.00; 0.00; 0.00; 0.00; 14.40; 70523.0;4
635; 03/04/2023 04:54:43;5; 14.1;34; 17.4;26; 1018.8; 956.5; 15.8; 22.0; N; -2.3; 13.9; 0.00; 0.00; 0.00; 0.00; 14.40; 72732.8;4
636; 03/04/2023 04:59:43;5; 14.2;33; 17.5;23; 1019.0; 956.7; 17.3; 23.4; N; -3.8; 13.7; 0.00; 0.00; 0.00; 0.00; 14.40; 74565.6;5
637; 03/04/2023 05:04:43;5; 14.2;33; 17.4;26; 1019.0; 956.7; 22.0; 27.0; N; -2.3; 12.7; 0.00; 0.00; 0.00; 0.00; 14.40; 76009.8;5
638; 03/04/2023 05:09:43;5; 14.3;35; 17.4;24; 1019.1; 956.8; 18.4; 19.4; NNW; -3.4; 13.3; 0.00; 0.00; 0.00; 0.00; 14.40; 77697.6;5
639; 03/04/2023 05:14:43;5; 14.4;36; 17.5;23; 1019.0; 956.7; 15.8; 19.4; N; -3.8; 14.0; 0.00; 0.00; 0.00; 0.00; 14.40; 79484.0;5
640; 03/04/2023 05:19:43;5; 14.4;33; 18.0;23; 1019.2; 956.9; 15.8; 18.4; NW; -3.4; 14.6; 0.00; 0.00; 0.00; 0.00; 14.40; 80974.6;5
641; 03/04/2023 05:24:43;5; 14.6;33; 18.2;22; 1019.1; 956.8; 15.8; 20.9; N; -3.9; 14.9; 0.00; 0.00; 0.00; 0.00; 14.40; 83190.2;6
642; 03/04/2023 05:29:43;5; 14.6;33; 18.1;22; 1019.3; 957.0; 17.3; 23.4; N; -3.9; 14.4; 0.00; 0.00; 0.00; 0.00; 14.40; 84744.6;6
643; 03/04/2023 05:34:43;5; 14.7;33; 18.3;22; 1019.2; 956.9; 12.2; 15.8; N; -3.8; 15.9; 0.00; 0.00; 0.00; 0.00; 14.40; 86171.4;6
644; 03/04/2023 05:39:43;5; 14.7;33; 18.4;22; 1018.9; 956.6; 7.2; 9.7; NW; -3.7; 17.7; 0.00; 0.00; 0.00; 0.00; 14.40; 87511.2;6
645; 03/04/2023 05:44:43;5; 14.7;33; 18.5;21; 1019.0; 956.7; 12.2; 13.3; N; -4.2; 16.1; 0.00; 0.00; 0.00; 0.00; 14.40; 89100.4;6
646; 03/04/2023 05:49:43;5; 14.8;33; 18.7;21; 1019.1; 956.8; 8.6; 12.2; NW; -4.1; 17.5; 0.00; 0.00; 0.00; 0.00; 14.40; 90666.4;7
647; 03/04/2023 05:54:43;5; 15.0;32; 19.1;21; 1019.0; 956.7; 7.2; 11.2; N; -3.7; 18.4; 0.00; 0.00; 0.00; 0.00; 14.40; 92748.6;7
648; 03/04/2023 05:59:43;5; 15.0;32; 19.5;21; 1019.0; 956.7; 19.4; 22.0; N; -3.4; 15.8; 0.00; 0.00; 0.00; 0.00; 14.40; 93444.6;7
649; 03/04/2023 06:04:43;5; 15.1;32; 19.5;20; 1018.9; 956.6; 17.3; 19.4; N; -4.0; 16.2; 0.00; 0.00; 0.00; 0.00; 14.40; 94622.0;7
650; 03/04/2023 06:09:43;5; 15.2;32; 19.5;20; 1019.0; 956.7; 20.9; 25.6; NNW; -4.0; 15.6; 0.00; 0.00; 0.00; 0.00; 14.40; 96014.0;7
651; 03/04/2023 06:14:43;5; 15.2;32; 19.4;20; 1019.0; 956.7; 22.0; 25.6; N; -4.1; 15.3; 0.00; 0.00; 0.00; 0.00; 14.40; 96356.2;8
652; 03/04/2023 06:19:43;5; 15.2;32; 19.5;20; 1018.9; 956.6; 15.8; 19.4; N; -4.0; 16.5; 0.00; 0.00; 0.00; 0.00; 14.40; 97551.0;8
653; 03/04/2023 06:24:43;5; 15.3;32; 19.7;20; 1018.7; 956.4; 17.3; 20.9; NNW; -3.9; 16.4; 0.00; 0.00; 0.00; 0.00; 14.40; 100348.0;8
654; 03/04/2023 06:29:43;5; 15.3;32; 20.0;20; 1018.7; 956.4; 12.2; 14.8; W; -3.6; 17.9; 0.00; 0.00; 0.00; 0.00; 14.40; 100904.8;8
655; 03/04/2023 06:34:43;5; 15.4;32; 20.3;20; 1018.8; 956.5; 17.3; 24.5; N; -3.4; 17.2; 0.00; 0.00; 0.00; 0.00; 14.40; 102436.0;8
656; 03/04/2023 06:39:43;5; 15.4;31; 20.2;20; 1018.7; 956.4; 11.2; 12.2; NW; -3.5; 18.4; 0.00; 0.00; 0.00; 0.00; 14.40; 102818.8;8
657; 03/04/2023 06:44:43;5; 15.5;33; 20.2;20; 1018.8; 956.5; 13.3; 15.8; N; -3.5; 17.8; 0.00; 0.00; 0.00; 0.00; 14.40; 103920.8;8
658; 03/04/2023 06:49:43;5; 15.5;31; 20.2;20; 1018.8; 956.5; 17.3; 20.9; N; -3.5; 17.1; 0.00; 0.00; 0.00; 0.00; 14.40; 104077.4;8
659; 03/04/2023 06:54:43;5; 15.7;34; 20.2;20; 1018.8; 956.5; 15.8; 19.4; N; -3.5; 17.3; 0.00; 0.00; 0.00; 0.00; 14.40; 104663.2;8
660; 03/04/2023 06:59:43;5; 15.9;32; 20.7;20; 1018.9; 956.6; 9.7; 14.8; NNE; -3.0; 19.3; 0.00; 0.00; 0.00; 0.00; 14.40; 105637.6;9
661; 03/04/2023 07:04:43;5; 15.8;31; 21.4;20; 1018.9; 956.6; 13.3; 17.3; N; -2.5; 19.3; 0.00; 0.00; 0.00; 0.00; 14.40; 106832.4;9
662; 03/04/2023 07:09:43;5; 15.8;31; 21.7;20; 1018.8; 956.5; 19.4; 22.0; N; -2.2; 18.6; 0.00; 0.00; 0.00; 0.00; 14.40; 108294.0;9
663; 03/04/2023 07:14:43;5; 16.0;32; 21.5;20; 1018.9; 956.6; 13.3; 17.3; N; -2.4; 19.4; 0.00; 0.00; 0.00; 0.00; 14.40; 107505.2;9
664; 03/04/2023 07:19:43;5; 16.0;30; 21.7;20; 1018.8; 956.5; 9.7; 14.8; N; -2.2; 20.4; 0.00; 0.00; 0.00; 0.00; 14.40; 108125.8;9
665; 03/04/2023 07:24:43;5; 16.0;29; 21.8;20; 1018.8; 956.5; 19.4; 24.5; N; -2.1; 18.7; 0.00; 0.00; 0.00; 0.00; 14.40; 108311.4;9
666; 03/04/2023 07:29:43;5; 16.1;32; 21.8;20; 1018.8; 956.5; 17.3; 19.4; N; -2.1; 19.0; 0.00; 0.00; 0.00; 0.00; 14.40; 108386.8;9
667; 03/04/2023 07:34:43;5; 16.7;30; 22.1;20; 1018.7; 956.4; 9.7; 12.2; N; -1.9; 20.9; 0.00; 0.00; 0.00; 0.00; 14.40; 108763.8;9
668; 03/04/2023 07:39:43;5; 16.1;29; 22.2;20; 1018.8; 956.5; 12.2; 15.8; NW; -1.8; 20.4; 0.00; 0.00; 0.00; 0.00; 14.40; 108856.6;9
669; 03/04/2023 07:44:43;5; 16.2;29; 22.6;20; 1018.6; 956.3; 11.2; 13.3; NW; -1.5; 21.1; 0.00; 0.00; 0.00; 0.00; 14.40; 109593.2;9
670; 03/04/2023 07:49:43;5; 16.2;29; 22.6;20; 1018.6; 956.3; 8.6; 12.2; NE; -1.5; 21.7; 0.00; 0.00; 0.00; 0.00; 14.40; 109773.0;9
671; 03/04/2023 07:54:43;5; 16.2;29; 22.5;20; 1018.6; 956.3; 9.7; 17.3; W; -1.6; 21.3; 0.00; 0.00; 0.00; 0.00; 14.40; 110416.8;9
672; 03/04/2023 07:59:43;5; 16.2;29; 22.9;20; 1018.7; 956.4; 6.1; 8.6; N; -1.2; 22.9; 0.00; 0.00; 0.00; 0.00; 14.40; 110411.0;9
673; 03/04/2023 08:04:43;5; 16.3;30; 23.1;20; 1018.7; 956.4; 11.2; 17.3; N; -1.1; 21.7; 0.00; 0.00; 0.00; 0.00; 14.40; 110080.4;9
674; 03/04/2023 08:09:43;5; 16.4;30; 23.2;20; 1018.7; 956.4; 8.6; 14.8; NW; -1.0; 22.3; 0.00; 0.00; 0.00; 0.00; 14.40; 110005.0;8
675; 03/04/2023 08:14:43;5; 16.4;30; 23.0;20; 1018.7; 956.4; 7.2; 13.3; W; -1.1; 22.5; 0.00; 0.00; 0.00; 0.00; 14.40; 109123.4;8
676; 03/04/2023 08:19:43;5; 16.4;30; 23.1;20; 1018.7; 956.4; 7.2; 12.2; E; -1.1; 22.6; 0.00; 0.00; 0.00; 0.00; 14.40; 108717.4;8
677; 03/04/2023 08:24:43;5; 16.4;31; 22.9;20; 1018.5; 956.2; 8.6; 12.2; SW; -1.2; 22.0; 0.00; 0.00; 0.00; 0.00; 14.40; 108270.8;8
678; 03/04/2023 08:29:43;5; 16.4;31; 22.5;20; 1018.6; 956.3; 5.0; 8.6; NE; -1.6; 22.5; 0.00; 0.00; 0.00; 0.00; 14.40; 106513.4;8
679; 03/04/2023 08:34:43;5; 16.4;31; 23.3;20; 1018.6; 956.3; 15.8; 19.4; N; -0.9; 21.1; 0.00; 0.00; 0.00; 0.00; 14.40; 107018.0;8
680; 03/04/2023 08:39:43;5; 16.5;31; 23.3;20; 1018.6; 956.3; 9.7; 15.8; NW; -0.9; 22.2; 0.00; 0.00; 0.00; 0.00; 14.40; 106078.4;8
681; 03/04/2023 08:44:43;5; 16.5;31; 23.8;20; 1018.6; 956.3; 9.7; 14.8; NE; -0.5; 22.8; 0.00; 0.00; 0.00; 0.00; 14.40; 105817.4;8
682; 03/04/2023 08:49:43;5; 16.5;31; 23.9;20; 1018.4; 956.1; 7.2; 8.6; NE; -0.4; 23.5; 0.00; 0.00; 0.00; 0.00; 14.40; 104669.0;8
683; 03/04/2023 08:54:43;5; 16.5;32; 23.8;20; 1018.5; 956.2; 12.2; 17.3; SSE; -0.5; 22.3; 0.00; 0.00; 0.00; 0.00; 14.40; 103932.4;8
684; 03/04/2023 08:59:43;5; 16.5;29; 23.5;20; 1018.6; 956.3; 6.1; 8.6; N; -0.7; 23.5; 0.00; 0.00; 0.00; 0.00; 14.40; 104222.4;7
685; 03/04/2023 09:04:43;5; 16.6;30; 23.5;20; 1018.4; 956.1; 9.7; 12.2; E; -0.7; 22.4; 0.00; 0.00; 0.00; 0.00; 14.40; 101548.6;7
686; 03/04/2023 09:09:43;5; 16.6;30; 23.6;20; 1018.4; 956.1; 5.0; 7.2; NE; -0.6; 23.6; 0.00; 0.00; 0.00; 0.00; 14.40; 100765.6;7
687; 03/04/2023 09:14:43;5; 16.6;30; 23.6;20; 1018.4; 956.1; 7.2; 9.7; S; -0.6; 23.1; 0.00; 0.00; 0.00; 0.00; 14.40; 97817.8;7
688; 03/04/2023 09:19:43;5; 16.6;31; 23.7;20; 1018.4; 956.1; 3.6; 7.2; N; -0.6; 23.7; 0.00; 0.00; 0.00; 0.00; 14.40; 96744.8;7
689; 03/04/2023 09:24:43;5; 16.6;29; 23.6;20; 1018.4; 956.1; 8.6; 18.4; NW; -0.6; 22.8; 0.00; 0.00; 0.00; 0.00; 14.40; 95213.6;7
