"Time","638de53168f31919048f189d, 63932c6e68f319085df375b5; B2_solar_x2_03, Soil_tension","638de53168f31919048f189d, 63932c6e68f319085df375b7; B2_solar_x2_03, Resistance","638de53168f31919048f189d, 63932c6e68f319085df375b9; B2_solar_x2_03, Soil_temperature","638de56a68f31919048f189e, 63932ce468f319085df375cb; B3_solar_x1_02, Resistance","638de57568f31919048f189f, 63932c3668f319085df375ab; B4_solar_x1_03, Soil_tension","638de57568f31919048f189f, 63932c3668f319085df375ad; B4_solar_x1_03, Resistance","638de57568f31919048f189f, 63932c3668f319085df375af; B4_solar_x1_03, Soil_temperature"
"2023-02-26 02:40:00 +0000 UTC",0.6,61.4,15.9,95,9.3,104.4,16.3
"2023-02-26 02:50:00 +0000 UTC",0.5,61,15.9,95.3,9.3,104.4,16.3
"2023-02-26 03:00:00 +0000 UTC",0.5,61,15.8,95,9.3,104.4,16.2
"2023-02-26 03:10:00 +0000 UTC",0.7,62,15.8,95.1,9.3,104.4,16.2
"2023-02-26 03:20:00 +0000 UTC",0.65,61.75,15.8,95.1,9.35,105,16.1
"2023-02-26 03:30:00 +0000 UTC",0.7,62,15.7,95.6,9.3,104.4,16.1
"2023-02-26 03:40:00 +0000 UTC",0.7,62,15.7,95.1,9.4,105.5,16.1
"2023-02-26 03:50:00 +0000 UTC",0.7,62,15.7,95.1,9.4,105.5,16.1
"2023-02-26 04:00:00 +0000 UTC",0.7,62,15.6,95.6,9.4,105.5,16.1
"2023-02-26 04:10:00 +0000 UTC",0.7,62,15.6,95.7,9.4,105.5,16.1
"2023-02-26 04:20:00 +0000 UTC",0.7,62,15.6,96.2,9.35,105.5,16
"2023-02-26 04:30:00 +0000 UTC",0.7,62,15.5,96.2,9.3,105.5,16
"2023-02-26 04:40:00 +0000 UTC",0.7,62,15.5,96.3,9.4,105.6,16
"2023-02-26 04:50:00 +0000 UTC",0.7,62,15.5,96.3,9.4,106,16
"2023-02-26 05:00:00 +0000 UTC",0.7,62,15.5,96.3,9.35,105.6,16
"2023-02-26 05:10:00 +0000 UTC",0.7,62,15.45,96.3,9.3,105.6,16
"2023-02-26 05:20:00 +0000 UTC",0.7,62,15.3,96.8,9.3,105.6,15.9
"2023-02-26 05:30:00 +0000 UTC",0.7,62,15.3,96.8,9.3,105.6,15.9
"2023-02-26 05:40:00 +0000 UTC",0.7,62,15.3,97.3,9.3,105.6,15.85
"2023-02-26 05:50:00 +0000 UTC",0.8,62.5,15.3,96.3,9.3,106.1,15.8
"2023-02-26 06:00:00 +0000 UTC",0.8,62.1,15.3,97.4,9.3,106.1,15.8
"2023-02-26 06:10:00 +0000 UTC",0.7,62,15.2,97.4,9.3,106.1,15.8
"2023-02-26 06:20:00 +0000 UTC",1,63.1,15.2,97.4,9.4,106.7,15.8
"2023-02-26 06:30:00 +0000 UTC",0.8,62.1,15.2,,,,
"2023-02-26 06:40:00 +0000 UTC",0.9,62.6,15.1,97.4,9.4,106.7,15.8
"2023-02-26 06:50:00 +0000 UTC",1,63.1,15.1,97.4,9.4,106.7,15.7
"2023-02-26 07:00:00 +0000 UTC",,,,97.4,9.4,107.2,15.6
"2023-02-26 07:10:00 +0000 UTC",1,63.1,15,97.4,9.3,106.8,15.6
"2023-02-26 07:20:00 +0000 UTC",1,63.1,15,98,9.4,107.3,15.6
"2023-02-26 07:30:00 +0000 UTC",1,63.1,15,98,9.3,106.8,15.6
"2023-02-26 07:40:00 +0000 UTC",1,63.1,15,97.5,9.4,107.9,15.6
"2023-02-26 07:50:00 +0000 UTC",1,63.1,15,98.6,9.4,107.3,15.5
"2023-02-26 08:00:00 +0000 UTC",1,63.1,14.9,98.6,9.4,108.4,15.6
"2023-02-26 08:10:00 +0000 UTC",,,,,,,
"2023-02-26 08:20:00 +0000 UTC",1,63.1,14.9,98.6,9.4,107.4,15.5
"2023-02-26 08:30:00 +0000 UTC",1,63.2,14.8,98.1,9.4,107.9,15.5
"2023-02-26 08:40:00 +0000 UTC",,,,98.7,9.4,107.9,15.5
"2023-02-26 08:50:00 +0000 UTC",1.1,63.7,14.8,98.7,9.4,108,15.5
"2023-02-26 09:00:00 +0000 UTC",1.1,63.7,14.8,98.7,9.4,108,15.5
"2023-02-26 09:10:00 +0000 UTC",,,,,9.4,108,15.5
"2023-02-26 09:20:00 +0000 UTC",1.2,64.2,14.8,,,,
"2023-02-26 09:30:00 +0000 UTC",1.2,64.2,14.8,98.95,9.4,108.25,15.4
"2023-02-26 09:40:00 +0000 UTC",1.1,63.7,14.8,98.7,9.4,108,15.4
"2023-02-26 09:50:00 +0000 UTC",1.1,63.7,14.8,98.7,9.4,108.1,15.4
"2023-02-26 10:00:00 +0000 UTC",1.2,64.2,14.8,98.7,9.4,108.5,15.4
"2023-02-26 10:10:00 +0000 UTC",1.3,64.3,14.8,98.7,9.4,109.1,15.3
"2023-02-26 10:20:00 +0000 UTC",1.3,64.3,14.9,99.2,9.4,109.1,15.3
"2023-02-26 10:30:00 +0000 UTC",1.3,64.3,14.9,99.2,9.4,108.5,15.3
"2023-02-26 10:40:00 +0000 UTC",1.3,64.3,15,99.2,9.4,108,15.4
"2023-02-26 10:50:00 +0000 UTC",1.2,64.2,15,98.7,9.4,108.5,15.4
"2023-02-26 11:00:00 +0000 UTC",1.3,64.3,15,98.7,9.4,109.1,15.3
"2023-02-26 11:10:00 +0000 UTC",1.3,64.3,15.1,98.7,9.4,109.1,15.4
"2023-02-26 11:20:00 +0000 UTC",1.3,64.3,15.1,98.7,9.4,109.1,15.4
"2023-02-26 11:30:00 +0000 UTC",1.3,64.3,15.2,98.7,9.4,109.1,15.4
"2023-02-26 11:40:00 +0000 UTC",1.3,64.3,15.3,98.7,9.4,109.1,15.5
"2023-02-26 11:50:00 +0000 UTC",1.3,64.3,15.3,98.7,9.4,109.1,15.5
"2023-02-26 12:00:00 +0000 UTC",1.3,64.3,15.3,98.6,9.4,108.5,15.5
"2023-02-26 12:10:00 +0000 UTC",1.3,64.3,15.4,98.6,9.4,109.1,15.5
"2023-02-26 12:20:00 +0000 UTC",1.3,64.3,15.5,97.5,9.4,109.1,15.5
"2023-02-26 12:30:00 +0000 UTC",1.3,64.3,15.5,97.5,9.4,108.5,15.5
"2023-02-26 12:40:00 +0000 UTC",1.3,64.3,15.6,97.5,9.4,108,15.5
"2023-02-26 12:50:00 +0000 UTC",1.3,64.3,15.6,97.5,9.4,108.5,15.6
"2023-02-26 13:00:00 +0000 UTC",1.4,64.8,15.6,97.5,9.4,108,15.6
"2023-02-26 13:10:00 +0000 UTC",1.45,65.05,15.75,98.1,9.4,108,15.6
"2023-02-26 13:20:00 +0000 UTC",1.5,65.3,15.8,97.5,9.4,108,15.6
"2023-02-26 13:30:00 +0000 UTC",1.4,64.8,15.8,97.5,9.4,108,15.7
"2023-02-26 13:40:00 +0000 UTC",1.5,65.3,16,97.5,9.4,108,15.7
"2023-02-26 13:50:00 +0000 UTC",1.4,64.8,16,96.4,9.4,108,15.8
"2023-02-26 14:00:00 +0000 UTC",1.2,64.3,16,,9.4,107.9,15.9
"2023-02-26 14:10:00 +0000 UTC",1.4,64.8,16.1,96.4,9.4,107.9,15.9
"2023-02-26 14:20:00 +0000 UTC",1.4,64.8,16.1,96.4,9.4,107.9,15.9
"2023-02-26 14:30:00 +0000 UTC",1.4,64.8,16.2,96.3,9.4,107.4,16
"2023-02-26 14:40:00 +0000 UTC",1.4,64.8,16.3,96.2,9.4,106.9,16
"2023-02-26 14:50:00 +0000 UTC",1.5,65.3,16.3,96.4,9.4,107.3,16
"2023-02-26 15:00:00 +0000 UTC",1.5,65.3,16.3,96.4,9.4,106.8,16
"2023-02-26 15:10:00 +0000 UTC",1.4,64.8,16.4,96.3,9.4,106.8,16.1
"2023-02-26 15:20:00 +0000 UTC",1.45,65.05,16.5,95.8,9.4,106.8,16.1
"2023-02-26 15:30:00 +0000 UTC",1.4,64.8,16.5,95.3,9.4,106.8,16.1
"2023-02-26 15:40:00 +0000 UTC",1.4,64.8,16.6,95.8,9.4,106.8,16.2
"2023-02-26 15:50:00 +0000 UTC",1.5,65.3,16.6,95.2,9.4,106.8,16.2
"2023-02-26 16:00:00 +0000 UTC",1.5,65.3,16.6,95.8,9.4,106.8,16.3
"2023-02-26 16:10:00 +0000 UTC",1.5,65.3,16.6,95.2,9.4,106.8,16.3
"2023-02-26 16:20:00 +0000 UTC",1.2,64.2,16.7,95.2,9.4,106.7,16.3
"2023-02-26 16:30:00 +0000 UTC",1.2,64.2,16.8,95.2,9.4,106.8,16.3
"2023-02-26 16:40:00 +0000 UTC",,,,95.2,9.4,106.7,16.3
"2023-02-26 16:50:00 +0000 UTC",1.2,64.2,16.8,95.1,9.4,106.2,16.4
"2023-02-26 17:00:00 +0000 UTC",1.2,64.2,16.8,95.4,9.5,106.7,16.5
"2023-02-26 17:10:00 +0000 UTC",1.2,64.2,16.8,95.1,9.5,106.7,16.5
"2023-02-26 17:20:00 +0000 UTC",1.2,64.2,16.8,95.1,9.5,106.7,16.5
"2023-02-26 17:30:00 +0000 UTC",1.2,64.2,16.8,95.1,9.5,106.7,16.5
"2023-02-26 17:40:00 +0000 UTC",1.2,64.2,16.8,95.1,9.5,106.7,16.5
"2023-02-26 17:50:00 +0000 UTC",1.2,64.2,16.8,95.1,9.5,106.7,16.5
"2023-02-26 18:00:00 +0000 UTC",1.2,64.2,16.8,95.1,9.5,106.7,16.55
"2023-02-26 18:10:00 +0000 UTC",1.2,64.2,16.8,95.1,9.5,106.7,16.5
"2023-02-26 18:20:00 +0000 UTC",1.2,64.2,16.8,95.7,9.5,106.7,16.6
"2023-02-26 18:30:00 +0000 UTC",1.2,64.2,16.8,95.1,9.5,106.6,16.5
"2023-02-26 18:40:00 +0000 UTC",1.2,64.2,16.8,95.1,9.5,107.1,16.6
"2023-02-26 18:50:00 +0000 UTC",1.2,64.2,16.7,95.1,9.5,107.7,16.6
"2023-02-26 19:00:00 +0000 UTC",1.2,64.2,16.7,95.2,9.5,106.7,16.5
"2023-02-26 19:10:00 +0000 UTC",1.2,64.2,16.6,95.2,9.5,107.2,16.5
"2023-02-26 19:20:00 +0000 UTC",1.2,64.2,16.6,95.7,9.5,108.2,16.5
"2023-02-26 19:30:00 +0000 UTC",1.2,64.2,16.6,96.2,9.5,107.2,16.5
"2023-02-26 19:40:00 +0000 UTC",1.2,64.2,16.6,97.8,9.5,107.2,16.5
"2023-02-26 19:50:00 +0000 UTC",1.2,64.2,16.6,96.2,9.5,107.2,16.5
"2023-02-26 20:00:00 +0000 UTC",1.2,64.2,16.5,96.3,9.5,107.7,16.5
"2023-02-26 20:10:00 +0000 UTC",1.2,64.2,16.5,96.3,9.5,107.8,16.5
"2023-02-26 20:20:00 +0000 UTC",1.2,64.2,16.5,96.3,9.5,107.8,16.5
"2023-02-26 20:30:00 +0000 UTC",1.2,64.2,16.5,96.3,9.5,107.8,16.5
"2023-02-26 20:40:00 +0000 UTC",1.2,64.2,16.5,96.3,9.5,107.8,16.5
"2023-02-26 20:50:00 +0000 UTC",1.2,64.2,16.4,97.4,9.5,107.2,16.5
"2023-02-26 21:00:00 +0000 UTC",1.2,64.2,16.3,97.4,9.5,107.2,16.5
"2023-02-26 21:10:00 +0000 UTC",1.325,64.7,16.3,97.4,9.5,107.8,16.4
"2023-02-26 21:20:00 +0000 UTC",1.5,65.2,16.3,97.4,9.5,107.8,16.4
"2023-02-26 21:30:00 +0000 UTC",1.5,65.2,16.2,97.9,9.5,107.8,16.4
"2023-02-26 21:40:00 +0000 UTC",1.5,65.2,16.2,98.5,9.5,107.25,16.3
"2023-02-26 21:50:00 +0000 UTC",1.5,65.2,16.2,97.9,9.5,107.8,16.3
"2023-02-26 22:00:00 +0000 UTC",1.5,65.3,16.1,98.5,9.5,107.9,16.3
"2023-02-26 22:10:00 +0000 UTC",1.5,65.3,16.1,98.5,9.5,107.3,16.3
"2023-02-26 22:20:00 +0000 UTC",1.2,64.2,16.1,98.5,9.5,107.9,16.3
"2023-02-26 22:30:00 +0000 UTC",1.5,65.3,16.1,98.5,9.5,107.3,16.3
"2023-02-26 22:40:00 +0000 UTC",1.5,65.3,16.1,98.5,9.5,107.9,16.3
"2023-02-26 22:50:00 +0000 UTC",1.5,65.3,16,98.5,9.5,107.9,16.2
"2023-02-26 23:00:00 +0000 UTC",1.4,64.8,16,98.5,9.5,107.9,16.2
"2023-02-26 23:10:00 +0000 UTC",1.45,65.05,15.95,,9.5,107.9,16.2
"2023-02-26 23:20:00 +0000 UTC",1.5,65.3,15.8,98.6,9.5,107.9,16.1
"2023-02-26 23:30:00 +0000 UTC",1.5,65.3,15.8,99,9.5,108.4,16.1
"2023-02-26 23:40:00 +0000 UTC",1.5,65.3,15.8,99.1,9.5,108.4,16.1
"2023-02-26 23:50:00 +0000 UTC",1.5,65.3,15.7,99.1,9.5,108.4,16.1
"2023-02-27 00:00:00 +0000 UTC",1.5,65.3,15.7,99.7,9.5,107.9,16.1
"2023-02-27 00:10:00 +0000 UTC",1.5,65.3,15.6,99.7,9.5,108.5,16
"2023-02-27 00:20:00 +0000 UTC",1.5,65.3,15.6,99.7,9.5,108.4,16
"2023-02-27 00:30:00 +0000 UTC",1.5,65.3,15.5,99.7,9.5,109.1,16
"2023-02-27 00:40:00 +0000 UTC",1.5,65.3,15.5,99.8,9.5,109.1,16
"2023-02-27 00:50:00 +0000 UTC",1.5,65.3,15.5,99.8,9.5,109.1,16
"2023-02-27 01:00:00 +0000 UTC",1.5,65.3,15.3,,9.5,109.1,15.9
"2023-02-27 01:10:00 +0000 UTC",1.5,65.3,15.3,100.9,9.5,109.6,15.8
"2023-02-27 01:20:00 +0000 UTC",1.5,65.3,15.2,100.9,9.5,109.1,15.85
"2023-02-27 01:30:00 +0000 UTC",1.5,65.3,15.2,100.9,9.5,110.2,15.8
"2023-02-27 01:40:00 +0000 UTC",1.5,65.3,15.1,100.9,9.5,109.6,15.8
"2023-02-27 01:50:00 +0000 UTC",1.5,65.3,15.1,101,9.5,109.1,15.7
"2023-02-27 02:00:00 +0000 UTC",1.5,65.3,15,101,9.5,110.2,15.7
"2023-02-27 02:10:00 +0000 UTC",1.5,65.4,15,101,9.5,109.2,15.7
"2023-02-27 02:20:00 +0000 UTC",1.6,65.9,15,101.6,9.5,110.3,15.6
"2023-02-27 02:30:00 +0000 UTC",1.6,65.9,14.9,101,9.5,110.3,15.6
"2023-02-27 02:40:00 +0000 UTC",1.8,66.4,14.8,102.1,9.5,110.3,15.6
"2023-02-27 02:50:00 +0000 UTC",1.8,66.4,14.8,102.2,9.5,110.3,15.5
"2023-02-27 03:00:00 +0000 UTC",1.8,66.4,14.6,,9.5,110.3,15.5
"2023-02-27 03:10:00 +0000 UTC",1.8,66.4,14.6,102.7,9.5,111.4,15.5
"2023-02-27 03:20:00 +0000 UTC",1.8,66.4,14.6,102.2,9.5,110.3,15.4
"2023-02-27 03:30:00 +0000 UTC",1.8,66.4,14.5,102.7,9.5,110.8,15.4
"2023-02-27 03:40:00 +0000 UTC",1.8,66.4,14.5,103.3,9.45,110.3,15.3
"2023-02-27 03:50:00 +0000 UTC",1.8,66.4,14.4,103.3,9.5,111.5,15.3
"2023-02-27 04:00:00 +0000 UTC",1.8,66.4,14.4,103.3,9.5,111.5,15.3
"2023-02-27 04:10:00 +0000 UTC",1.8,66.4,14.3,103.3,9.5,111.5,15.3
"2023-02-27 04:20:00 +0000 UTC",1.8,66.4,14.3,103.3,9.5,111.5,15.2
"2023-02-27 04:30:00 +0000 UTC",1.8,66.5,14.2,103.9,9.5,111.5,15.1
"2023-02-27 04:40:00 +0000 UTC",1.9,67,14.2,103.9,9.5,111.5,15.1
"2023-02-27 04:50:00 +0000 UTC",1.9,67,14.1,103.9,9.5,111.6,15.1
"2023-02-27 05:00:00 +0000 UTC",2,67.5,14,104.5,9.5,111.6,15
"2023-02-27 05:10:00 +0000 UTC",2,67.5,14,104.5,9.5,111.6,15
"2023-02-27 05:20:00 +0000 UTC",2,67.5,14,104.5,9.45,111.6,15
"2023-02-27 05:30:00 +0000 UTC",2,67.5,13.9,104.5,9.5,112.1,15
"2023-02-27 05:40:00 +0000 UTC",2,67.6,13.8,105.1,9.5,112.7,14.9
"2023-02-27 05:50:00 +0000 UTC",2,67.6,13.8,105.1,9.5,112.7,14.9
"2023-02-27 06:00:00 +0000 UTC",2.05,67.6,13.8,104.8,9.5,112.7,14.8
"2023-02-27 06:10:00 +0000 UTC",2.1,67.6,13.7,105.1,9.5,113.2,14.8
"2023-02-27 06:20:00 +0000 UTC",2.1,67.6,13.7,105.1,9.5,113.2,14.8
"2023-02-27 06:30:00 +0000 UTC",2.1,67.6,13.6,105.7,9.5,112.7,14.8
"2023-02-27 06:40:00 +0000 UTC",2.2,68.1,13.6,106.3,9.5,112.7,14.7
"2023-02-27 06:50:00 +0000 UTC",2.3,68.6,13.5,105.7,9.5,112.8,14.7
"2023-02-27 07:00:00 +0000 UTC",2.3,68.7,13.5,106.3,9.5,113.9,14.6
"2023-02-27 07:10:00 +0000 UTC",2.3,68.6,13.4,106.3,9.5,113.9,14.6
"2023-02-27 07:20:00 +0000 UTC",2.3,68.7,13.3,106.3,9.5,113.9,14.6
"2023-02-27 07:30:00 +0000 UTC",2.3,68.6,13.3,106.3,9.5,114.4,14.5
"2023-02-27 07:40:00 +0000 UTC",2.3,68.7,13.3,106.9,9.5,114.4,14.5
"2023-02-27 07:50:00 +0000 UTC",2.3,68.7,13.3,106.9,9.5,115,14.5
"2023-02-27 08:00:00 +0000 UTC",2.3,68.7,13.2,107.5,9.5,114.6,14.4
"2023-02-27 08:10:00 +0000 UTC",2.4,69.2,13.2,107.5,9.5,114.6,14.4
"2023-02-27 08:20:00 +0000 UTC",2.3,68.7,13.1,106.9,9.5,115.15,14.3
"2023-02-27 08:30:00 +0000 UTC",2.3,68.7,13.1,107,9.5,115.2,14.3
"2023-02-27 08:40:00 +0000 UTC",2.5,69.7,13.1,107.5,9.5,115.1,14.3
"2023-02-27 08:50:00 +0000 UTC",2.5,69.7,13.1,107,9.5,115.2,14.2
"2023-02-27 09:00:00 +0000 UTC",2.6,69.8,13.1,107,9.6,116.9,14.2
"2023-02-27 09:10:00 +0000 UTC",2.5,69.7,13.1,107.3,9.5,115.2,14.1
"2023-02-27 09:20:00 +0000 UTC",2.6,69.8,13.1,107,9.5,116.3,14.1
"2023-02-27 09:30:00 +0000 UTC",2.6,69.8,13.1,107.6,9.5,116.3,14.1
"2023-02-27 09:40:00 +0000 UTC",2.6,69.8,13.1,107.6,9.5,116.3,14.1
"2023-02-27 09:50:00 +0000 UTC",2.6,69.9,13.1,107.6,9.5,116.3,14.1
"2023-02-27 10:00:00 +0000 UTC",2.6,69.9,13.1,107,9.5,116.4,14.1
"2023-02-27 10:10:00 +0000 UTC",2.6,69.8,13.1,107,9.5,116.4,14.1
"2023-02-27 10:20:00 +0000 UTC",2.6,69.8,13.1,107.6,9.5,116.4,14
"2023-02-27 10:30:00 +0000 UTC",2.6,69.8,13.2,107,9.5,116.4,14
"2023-02-27 10:40:00 +0000 UTC",2.6,69.85,13.3,107,9.5,116.3,14
"2023-02-27 10:50:00 +0000 UTC",2.6,69.9,13.3,107,9.5,116.4,14
"2023-02-27 11:00:00 +0000 UTC",2.6,69.9,13.4,107.5,9.5,116.4,14
"2023-02-27 11:10:00 +0000 UTC",2.6,69.9,13.5,107,9.5,116.4,14.1
"2023-02-27 11:20:00 +0000 UTC",2.6,69.9,13.5,107,9.5,116.4,14.1
"2023-02-27 11:30:00 +0000 UTC",2.7,70.4,13.6,106.9,9.5,116.4,14.1
"2023-02-27 11:40:00 +0000 UTC",2.6,69.9,13.6,106.4,9.5,116.4,14.1
"2023-02-27 11:50:00 +0000 UTC",2.6,69.9,13.7,106.4,9.6,117.5,14.1
"2023-02-27 12:00:00 +0000 UTC",2.6,69.9,13.7,106.4,9.5,116.4,14.1
"2023-02-27 12:10:00 +0000 UTC",2.7,70.4,13.8,105.8,9.5,116.4,14.1
"2023-02-27 12:20:00 +0000 UTC",2.6,69.9,13.9,105.8,9.5,116.3,14.2
"2023-02-27 12:30:00 +0000 UTC",2.6,69.8,14,105.8,9.5,116.3,14.2
"2023-02-27 12:40:00 +0000 UTC",2.6,69.85,14.05,105.2,9.5,116.3,14.3
"2023-02-27 12:50:00 +0000 UTC",2.6,69.8,14.1,105.2,9.55,116.3,14.3
"2023-02-27 13:00:00 +0000 UTC",2.6,69.9,14.2,104.9,9.5,115.2,14.3
"2023-02-27 13:10:00 +0000 UTC",2.6,69.9,14.3,104.6,9.5,115.8,14.4
"2023-02-27 13:20:00 +0000 UTC",2.55,69.8,14.4,104.6,9.5,115.2,14.5
"2023-02-27 13:30:00 +0000 UTC",2.5,69.8,14.4,104.5,9.5,115.2,14.5
"2023-02-27 13:40:00 +0000 UTC",2.5,69.8,14.5,104,9.6,115.7,14.6
"2023-02-27 13:50:00 +0000 UTC",2.5,69.8,14.6,103.5,9.5,115.2,14.6
"2023-02-27 14:00:00 +0000 UTC",2.6,69.9,14.6,103.4,9.5,115.1,14.6
"2023-02-27 14:10:00 +0000 UTC",2.5,69.8,14.7,103.4,9.5,115.1,14.6
"2023-02-27 14:20:00 +0000 UTC",2.5,69.8,14.8,103.4,9.55,115.1,14.7
"2023-02-27 14:30:00 +0000 UTC",2.5,69.8,14.8,103.4,9.6,115.1,14.8
"2023-02-27 14:40:00 +0000 UTC",2.5,69.8,14.9,102.3,9.5,114,14.8
"2023-02-27 14:50:00 +0000 UTC",2.5,69.8,15,,9.6,115.1,14.9
"2023-02-27 15:00:00 +0000 UTC",2.5,69.8,15,,9.5,114,14.9
"2023-02-27 15:10:00 +0000 UTC",2.5,69.8,15.1,102.2,,,
"2023-02-27 15:20:00 +0000 UTC",2.5,69.8,15.1,102.2,,,
"2023-02-27 15:30:00 +0000 UTC",2.5,69.8,15.2,102.2,9.6,113.9,15.1
"2023-02-27 15:40:00 +0000 UTC",2.5,69.8,15.2,102.2,9.6,113.9,15.1
"2023-02-27 15:50:00 +0000 UTC",2.5,69.8,15.3,102.2,9.6,114.4,15.1
"2023-02-27 16:00:00 +0000 UTC",2.5,69.8,15.3,101.1,9.6,113.9,15.2
"2023-02-27 16:10:00 +0000 UTC",2.5,69.8,15.3,102.1,9.5,112.8,15.2
"2023-02-27 16:20:00 +0000 UTC",2.5,69.8,15.3,102,9.5,112.8,15.2
"2023-02-27 16:30:00 +0000 UTC",2.5,69.8,15.4,102,9.5,112.8,15.3
"2023-02-27 16:40:00 +0000 UTC",2.3,68.7,15.5,101.75,9.5,112.7,15.3
"2023-02-27 16:50:00 +0000 UTC",2.4,69.2,15.5,101,9.6,112.8,15.3
"2023-02-27 17:00:00 +0000 UTC",2.4,69.2,15.5,101.5,9.575,112.7,15.4
"2023-02-27 17:10:00 +0000 UTC",2.4,69.2,15.5,102,9.6,112.7,15.4
"2023-02-27 17:20:00 +0000 UTC",2.6,70.3,15.5,101,9.6,112.7,15.5
"2023-02-27 17:30:00 +0000 UTC",2.5,69.7,15.5,101.5,9.5,112.1,15.5
"2023-02-27 17:40:00 +0000 UTC",2.4,69.2,15.5,101.5,9.6,112.7,15.5
"2023-02-27 17:50:00 +0000 UTC",2.3,68.7,15.5,101,9.6,112.7,15.5
"2023-02-27 18:00:00 +0000 UTC",2.3,68.7,15.5,101.5,9.5,112.1,15.5
"2023-02-27 18:10:00 +0000 UTC",2.3,68.7,15.5,101,9.5,112.1,15.5
"2023-02-27 18:20:00 +0000 UTC",2.3,68.7,15.5,101,9.5,111.6,15.5
"2023-02-27 18:30:00 +0000 UTC",2.4,69.3,15.5,101,9.5,111.6,15.5
"2023-02-27 18:40:00 +0000 UTC",2.3,68.7,15.5,101,9.5,111.6,15.6
"2023-02-27 18:50:00 +0000 UTC",2.3,68.7,15.45,101,9.5,111.6,15.6
"2023-02-27 19:00:00 +0000 UTC",2.4,69.2,15.4,101,9.5,111.6,15.6
"2023-02-27 19:10:00 +0000 UTC",2.3,68.7,15.3,101,9.5,111.6,15.6
"2023-02-27 19:20:00 +0000 UTC",2.3,68.7,15.3,101,9.5,111.6,15.6
"2023-02-27 19:30:00 +0000 UTC",2.3,68.7,15.3,101.6,9.55,112.1,15.5
"2023-02-27 19:40:00 +0000 UTC",2.3,68.7,15.3,102.1,9.6,112.7,15.5
"2023-02-27 19:50:00 +0000 UTC",2.3,68.7,15.2,102.1,9.6,112.7,15.5
"2023-02-27 20:00:00 +0000 UTC",2.4,69.2,15.2,102.15,9.6,113.2,15.5
"2023-02-27 20:10:00 +0000 UTC",2.4,69.2,15.1,102.1,9.6,112.7,15.5
"2023-02-27 20:20:00 +0000 UTC",2.4,69.2,15.1,102.2,9.6,112.7,15.5
"2023-02-27 20:30:00 +0000 UTC",2.3,68.7,15.1,102.2,9.6,112.7,15.5
"2023-02-27 20:40:00 +0000 UTC",2.4,69.2,15.1,102.2,9.6,112.7,15.5
"2023-02-27 20:50:00 +0000 UTC",2.3,68.7,15,102.2,9.6,112.7,15.4
"2023-02-27 21:00:00 +0000 UTC",2.4,69.2,15,102.2,9.6,112.7,15.4
"2023-02-27 21:10:00 +0000 UTC",2.3,68.7,15,102.2,9.6,113.2,15.4
"2023-02-27 21:20:00 +0000 UTC",2.3,68.7,14.9,102.2,9.6,112.7,15.4
"2023-02-27 21:30:00 +0000 UTC",2.4,69.2,14.9,102.7,9.6,113.4,15.3
"2023-02-27 21:40:00 +0000 UTC",2.4,69.2,14.8,102.7,9.6,113.2,15.3
"2023-02-27 21:50:00 +0000 UTC",2.5,69.7,14.8,102.7,9.6,113.2,15.3
"2023-02-27 22:00:00 +0000 UTC",2.5,69.7,14.8,102.3,9.6,113.8,15.3
"2023-02-27 22:10:00 +0000 UTC",2.5,69.7,14.7,103.3,9.6,113.8,15.3
"2023-02-27 22:20:00 +0000 UTC",2.5,69.7,14.7,103.3,9.6,113.8,15.3
"2023-02-27 22:30:00 +0000 UTC",2.5,69.7,14.6,103.3,9.6,113.8,15.3
"2023-02-27 22:40:00 +0000 UTC",2.5,69.75,14.6,,9.6,113.8,15.2
"2023-02-27 22:50:00 +0000 UTC",2.5,69.7,14.6,103.3,9.6,113.8,15.2
"2023-02-27 23:00:00 +0000 UTC",2.5,69.7,14.5,103.9,9.6,115.4,15.2
"2023-02-27 23:10:00 +0000 UTC",2.5,69.8,14.5,103.4,9.6,114.9,15.1
"2023-02-27 23:20:00 +0000 UTC",2.5,69.8,14.5,103.65,9.6,114.9,15.1
"2023-02-27 23:30:00 +0000 UTC",2.5,69.8,14.4,103.9,9.6,114.9,15.1
"2023-02-27 23:40:00 +0000 UTC",2.5,69.8,14.4,104.5,9.6,114.9,15.1
"2023-02-27 23:50:00 +0000 UTC",2.55,69.8,14.3,105,9.6,115,15
"2023-02-28 00:00:00 +0000 UTC",2.6,69.8,14.3,104.5,9.6,115,15.1
"2023-02-28 00:10:00 +0000 UTC",2.6,69.8,14.3,104.5,9.6,115,15
"2023-02-28 00:20:00 +0000 UTC",2.6,69.8,14.2,105.1,9.6,115,15
"2023-02-28 00:30:00 +0000 UTC",2.7,70.3,14.2,104.5,9.6,115,15
"2023-02-28 00:40:00 +0000 UTC",2.7,70.3,14.1,104.5,9.6,115.1,14.9
"2023-02-28 00:50:00 +0000 UTC",2.6,69.8,14.1,105.2,9.6,114.6,14.9
"2023-02-28 01:00:00 +0000 UTC",2.6,69.8,14.1,105.1,9.6,115.6,14.9
"2023-02-28 01:10:00 +0000 UTC",2.6,69.8,14,105.1,9.6,115.6,14.8
"2023-02-28 01:20:00 +0000 UTC",2.8,70.9,14,105.1,9.6,115.1,14.8
"2023-02-28 01:30:00 +0000 UTC",2.7,70.3,14,105.1,9.6,115.1,14.8
